review_id,text,label
4253,Amazing quality and fast delivery! Totally satisfied. five stars love five stars five stars reliable 👍,positive
4254,"It's fine, does the job. works standard average",neutral
4255,Very poor quality and slow shipping. waste one star broken,negative
4256,Exceeded my expectations in every way. #deal,positive
4257,Exceeded my expectations in every way. fast love great fast great,positive
4258,"Okay product, decent for everyday use.",neutral
4259,Very poor quality and slow shipping. waste broken bad one star waste,negative
4260,I love this product. Highly recommended. excellent excellent fast reliable,positive
4261,Completely disappointed. Do not recommend. waste,negative
4262,Not worth the money. I want a refund. waste late broken late,negative
4263,Great value for the price. Will buy again. great great fast,positive
4264,Support was unhelpful and rude. refund late late waste bad http://example.com,negative
4265,The item matches the description. normal fine http://example.com,neutral
4266,"It's fine, does the job. okay works normal #deal",neutral
4267,Amazing quality and fast delivery! Totally satisfied. five stars,positive
4268,Not worth the money. I want a refund. bad waste late http://example.com,negative
4269,Very poor quality and slow shipping. bad,negative
4270,Terrible experience. The item arrived broken. refund,negative
4271,Not worth the money. I want a refund. one star one star late,negative
4272,Works as expected. Nothing special. fine okay normal fine,neutral
4273,Terrible experience. The item arrived broken. http://example.com,negative
4274,Not worth the money. I want a refund. refund bad refund bad,negative
4275,Exceeded my expectations in every way. excellent,positive
4276,Great value for the price. Will buy again. fast http://example.com,positive
4277,I love this product. Highly recommended. reliable love excellent reliable reliable,positive
4278,Very poor quality and slow shipping. waste bad one star late refund,negative
4279,I love this product. Highly recommended. excellent,positive
4280,Terrible experience. The item arrived broken. waste bad broken,negative
4281,Great value for the price. Will buy again.,positive
4282,I love this product. Highly recommended. five stars love excellent fast love,positive
4283,"It's fine, does the job. fine standard",neutral
4284,Exceeded my expectations in every way. love excellent fast reliable,positive
4285,Completely disappointed. Do not recommend. one star broken waste waste one star,negative
4286,Great value for the price. Will buy again. love great,positive
4287,Not worth the money. I want a refund. refund waste #deal,negative
4288,Amazing quality and fast delivery! Totally satisfied.,positive
4289,Very poor quality and slow shipping.,negative
4290,"It's fine, does the job. average fine",neutral
4291,Exceeded my expectations in every way.,positive
4292,Great value for the price. Will buy again. fast love great five stars great,positive
4293,Great value for the price. Will buy again. five stars fast five stars great reliable,positive
4294,Average experience overall. average normal #deal,neutral
4295,Terrible experience. The item arrived broken. broken waste refund late,negative
4296,I love this product. Highly recommended. reliable reliable love,positive
4297,Great value for the price. Will buy again.,positive
4298,Average experience overall. average normal okay average,neutral
4299,Works as expected. Nothing special. standard works standard http://example.com,neutral
4300,The item matches the description. standard normal,neutral
4301,The item matches the description. normal okay okay okay works,neutral
4302,Terrible experience. The item arrived broken. refund waste broken,negative
4303,Not worth the money. I want a refund.,negative
4304,Amazing quality and fast delivery! Totally satisfied. excellent excellent five stars fast 👍,positive
4305,Exceeded my expectations in every way. five stars 👍,positive
4306,Amazing quality and fast delivery! Totally satisfied. fast reliable five stars great 👍,positive
4307,The item matches the description. works average normal standard 👍,neutral
4308,Amazing quality and fast delivery! Totally satisfied. fast,positive
4309,Terrible experience. The item arrived broken. refund bad one star refund,negative
4310,"It's fine, does the job. works average standard okay",neutral
4311,Average experience overall. okay,neutral
4312,Very poor quality and slow shipping. one star one star refund one star broken,negative
4313,Amazing quality and fast delivery! Totally satisfied. reliable excellent great love,positive
4314,Support was unhelpful and rude. waste one star,negative
4315,Great value for the price. Will buy again. five stars reliable love,positive
4316,"Okay product, decent for everyday use. okay fine works works works",neutral
4317,Terrible experience. The item arrived broken. bad bad,negative
4318,Not worth the money. I want a refund. late refund one star late broken,negative
4319,Very poor quality and slow shipping. waste late #deal,negative
